game_id,sport_key,home_team,away_team,bookmaker,outcome,american_odds,decimal_odds,implied_prob,average_decimal_odds,difference
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,betonlineag,Boston Bruins,143.00000000000003,2.4300000000000006,0.4115226337448559,2.37375,0.0562500000000003
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,betonlineag,Minnesota Wild,-161.29032258064512,1.62,0.6172839506172839,1.6175000000000002,0.0024999999999999
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,lowvig,Boston Bruins,143.00000000000003,2.4300000000000006,0.4115226337448559,2.37375,0.0562500000000003
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,lowvig,Minnesota Wild,-161.29032258064512,1.62,0.6172839506172839,1.6175000000000002,0.0024999999999999
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,fanduel,Boston Bruins,138.0,2.38,0.4201680672268907,2.37375,0.0062499999999996
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,fanduel,Minnesota Wild,-166.66666666666663,1.6,0.625,1.6175000000000002,-0.0175
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,betmgm,Boston Bruins,135.0,2.35,0.425531914893617,2.37375,-0.0237500000000001
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,betmgm,Minnesota Wild,-161.29032258064512,1.62,0.6172839506172839,1.6175000000000002,0.0024999999999999
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,bovada,Boston Bruins,137.0,2.37,0.4219409282700421,2.37375,-0.0037500000000001
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,bovada,Minnesota Wild,-163.93442622950818,1.61,0.6211180124223602,1.6175000000000002,-0.0075
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,betus,Boston Bruins,138.0,2.38,0.4201680672268907,2.37375,0.0062499999999996
a8c2520303768817d99b4f308d96e1cf,icehockey_nhl,Minnesota Wild,Boston Bruins,betus,Minnesota Wild,-161.29032258064512,1.62,0.6172839506172839,1.6175000000000002,0.0024999999999999
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,betrivers,Calgary Flames,245.00000000000003,3.45,0.2898550724637681,3.5525,-0.1025
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,betrivers,Carolina Hurricanes,-312.49999999999994,1.32,0.7575757575757576,1.3225,-0.0024999999999999
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,draftkings,Calgary Flames,260.0,3.6,0.2777777777777778,3.5525,0.0474999999999998
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,draftkings,Carolina Hurricanes,-322.58064516129025,1.31,0.7633587786259541,1.3225,-0.0124999999999999
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,betonlineag,Calgary Flames,261.0,3.61,0.2770083102493075,3.5525,0.0574999999999996
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,betonlineag,Carolina Hurricanes,-294.1176470588235,1.34,0.7462686567164178,1.3225,0.0175
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,lowvig,Calgary Flames,261.0,3.61,0.2770083102493075,3.5525,0.0574999999999996
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,lowvig,Carolina Hurricanes,-294.1176470588235,1.34,0.7462686567164178,1.3225,0.0175
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,fanduel,Calgary Flames,245.00000000000003,3.45,0.2898550724637681,3.5525,-0.1025
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,fanduel,Carolina Hurricanes,-312.49999999999994,1.32,0.7575757575757576,1.3225,-0.0024999999999999
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,betmgm,Calgary Flames,260.0,3.6,0.2777777777777778,3.5525,0.0474999999999998
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,betmgm,Carolina Hurricanes,-322.58064516129025,1.31,0.7633587786259541,1.3225,-0.0124999999999999
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,bovada,Calgary Flames,250.0,3.5,0.2857142857142857,3.5525,-0.0525000000000002
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,bovada,Carolina Hurricanes,-303.03030303030295,1.33,0.7518796992481203,1.3225,0.0075
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,betus,Calgary Flames,260.0,3.6,0.2777777777777778,3.5525,0.0474999999999998
afbf86b8ff683597773798d55565ab56,icehockey_nhl,Carolina Hurricanes,Calgary Flames,betus,Carolina Hurricanes,-322.58064516129025,1.31,0.7633587786259541,1.3225,-0.0124999999999999
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,betrivers,Dallas Stars,-227.2727272727273,1.44,0.6944444444444444,1.4625,-0.0224999999999999
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,betrivers,St Louis Blues,179.99999999999997,2.8,0.3571428571428571,2.81625,-0.0162500000000003
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,draftkings,Dallas Stars,-217.3913043478261,1.46,0.684931506849315,1.4625,-0.0024999999999999
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,draftkings,St Louis Blues,179.99999999999997,2.8,0.3571428571428571,2.81625,-0.0162500000000003
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,betonlineag,Dallas Stars,-208.33333333333331,1.48,0.6756756756756757,1.4625,0.0175
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,betonlineag,St Louis Blues,185.0,2.85,0.3508771929824561,2.81625,0.0337499999999999
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,lowvig,Dallas Stars,-208.33333333333331,1.48,0.6756756756756757,1.4625,0.0175
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,lowvig,St Louis Blues,185.0,2.85,0.3508771929824561,2.81625,0.0337499999999999
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,fanduel,Dallas Stars,-222.22222222222223,1.45,0.6896551724137931,1.4625,-0.0124999999999999
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,fanduel,St Louis Blues,179.99999999999997,2.8,0.3571428571428571,2.81625,-0.0162500000000003
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,betmgm,Dallas Stars,-227.2727272727273,1.44,0.6944444444444444,1.4625,-0.0224999999999999
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,betmgm,St Louis Blues,185.0,2.85,0.3508771929824561,2.81625,0.0337499999999999
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,bovada,Dallas Stars,-212.76595744680853,1.47,0.6802721088435374,1.4625,0.0075
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,bovada,St Louis Blues,177.99999999999997,2.78,0.3597122302158274,2.81625,-0.0362500000000003
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,betus,Dallas Stars,-208.33333333333331,1.48,0.6756756756756757,1.4625,0.0175
07bae813262c25cbf8bf34dbd0fbe646,icehockey_nhl,Dallas Stars,St Louis Blues,betus,St Louis Blues,179.99999999999997,2.8,0.3571428571428571,2.81625,-0.0162500000000003
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,betrivers,Nashville Predators,150.0,2.5,0.4,2.42875,0.07125
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,betrivers,New York Rangers,-181.8181818181818,1.55,0.6451612903225806,1.5975,-0.0475000000000001
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,draftkings,Nashville Predators,142.0,2.42,0.4132231404958678,2.42875,-0.00875
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,draftkings,New York Rangers,-169.4915254237288,1.59,0.6289308176100629,1.5975,-0.0075
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,fanduel,Nashville Predators,138.0,2.38,0.4201680672268907,2.42875,-0.04875
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,fanduel,New York Rangers,-166.66666666666663,1.6,0.625,1.5975,0.0024999999999999
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,betmgm,Nashville Predators,140.0,2.4,0.4166666666666667,2.42875,-0.02875
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,betmgm,New York Rangers,-163.93442622950818,1.61,0.6211180124223602,1.5975,0.0124999999999999
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,lowvig,Nashville Predators,142.0,2.42,0.4132231404958678,2.42875,-0.00875
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,lowvig,New York Rangers,-161.29032258064512,1.62,0.6172839506172839,1.5975,0.0224999999999999
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,betonlineag,Nashville Predators,142.0,2.42,0.4132231404958678,2.42875,-0.00875
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,betonlineag,New York Rangers,-161.29032258064512,1.62,0.6172839506172839,1.5975,0.0224999999999999
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,bovada,Nashville Predators,147.00000000000003,2.47,0.4048582995951417,2.42875,0.0412500000000002
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,bovada,New York Rangers,-172.41379310344826,1.58,0.6329113924050632,1.5975,-0.0175
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,betus,Nashville Predators,142.0,2.42,0.4132231404958678,2.42875,-0.00875
db9750a02597ff73c6c54c68aeedc164,icehockey_nhl,New York Rangers,Nashville Predators,betus,New York Rangers,-163.93442622950818,1.61,0.6211180124223602,1.5975,0.0124999999999999
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,betrivers,New Jersey Devils,138.0,2.38,0.4201680672268907,2.41,-0.0300000000000002
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,betrivers,Vegas Golden Knights,-166.66666666666663,1.6,0.625,1.60375,-0.0037499999999999
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,draftkings,New Jersey Devils,142.0,2.42,0.4132231404958678,2.41,0.0099999999999997
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,draftkings,Vegas Golden Knights,-169.4915254237288,1.59,0.6289308176100629,1.60375,-0.0137499999999999
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,fanduel,New Jersey Devils,134.0,2.34,0.4273504273504274,2.41,-0.0700000000000002
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,fanduel,Vegas Golden Knights,-161.29032258064512,1.62,0.6172839506172839,1.60375,0.01625
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,betmgm,New Jersey Devils,140.0,2.4,0.4166666666666667,2.41,-0.0100000000000002
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,betmgm,Vegas Golden Knights,-169.4915254237288,1.59,0.6289308176100629,1.60375,-0.0137499999999999
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,bovada,New Jersey Devils,142.0,2.42,0.4132231404958678,2.41,0.0099999999999997
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,bovada,Vegas Golden Knights,-166.66666666666663,1.6,0.625,1.60375,-0.0037499999999999
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,lowvig,New Jersey Devils,145.00000000000003,2.45,0.4081632653061224,2.41,0.04
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,lowvig,Vegas Golden Knights,-163.93442622950818,1.61,0.6211180124223602,1.60375,0.00625
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,betonlineag,New Jersey Devils,145.00000000000003,2.45,0.4081632653061224,2.41,0.04
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,betonlineag,Vegas Golden Knights,-163.93442622950818,1.61,0.6211180124223602,1.60375,0.00625
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,betus,New Jersey Devils,142.0,2.42,0.4132231404958678,2.41,0.0099999999999997
e83ff8ec53b20d0c6ccd1e6f47cc9e91,icehockey_nhl,Vegas Golden Knights,New Jersey Devils,betus,Vegas Golden Knights,-163.93442622950818,1.61,0.6211180124223602,1.60375,0.00625
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,betrivers,Ottawa Senators,135.0,2.35,0.425531914893617,2.357142857142857,-0.0071428571428571
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,betrivers,Washington Capitals,-163.93442622950818,1.61,0.6211180124223602,1.62,-0.0099999999999997
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,draftkings,Ottawa Senators,136.0,2.3600000000000003,0.423728813559322,2.357142857142857,0.0028571428571431
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,draftkings,Washington Capitals,-161.29032258064512,1.62,0.6172839506172839,1.62,2.220446049250313e-16
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,fanduel,Ottawa Senators,134.0,2.34,0.4273504273504274,2.357142857142857,-0.0171428571428573
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,fanduel,Washington Capitals,-161.29032258064512,1.62,0.6172839506172839,1.62,2.220446049250313e-16
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,mybookieag,Ottawa Senators,128.0,2.28,0.4385964912280702,2.357142857142857,-0.0771428571428574
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,mybookieag,Washington Capitals,-163.93442622950818,1.61,0.6211180124223602,1.62,-0.0099999999999997
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,betmgm,Ottawa Senators,135.0,2.35,0.425531914893617,2.357142857142857,-0.0071428571428571
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,betmgm,Washington Capitals,-161.29032258064512,1.62,0.6172839506172839,1.62,2.220446049250313e-16
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,betonlineag,Ottawa Senators,141.0,2.41,0.4149377593360995,2.357142857142857,0.0528571428571429
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,betonlineag,Washington Capitals,-158.73015873015876,1.63,0.6134969325153374,1.62,0.01
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,lowvig,Ottawa Senators,141.0,2.41,0.4149377593360995,2.357142857142857,0.0528571428571429
c82f22cb23af81e77b1e5c3e48852656,icehockey_nhl,Washington Capitals,Ottawa Senators,lowvig,Washington Capitals,-158.73015873015876,1.63,0.6134969325153374,1.62,0.01
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,betrivers,Buffalo Sabres,-108.69565217391305,1.92,0.5208333333333334,1.96,-0.0399999999999998
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,betrivers,Montréal Canadiens,-112.35955056179776,1.89,0.5291005291005292,1.8728571428571428,0.0171428571428571
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,draftkings,Buffalo Sabres,-105.26315789473684,1.95,0.5128205128205129,1.96,-0.0099999999999997
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,draftkings,Montréal Canadiens,-114.94252873563217,1.87,0.53475935828877,1.8728571428571428,-0.0028571428571426
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,fanduel,Buffalo Sabres,-105.26315789473684,1.95,0.5128205128205129,1.96,-0.0099999999999997
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,fanduel,Montréal Canadiens,-114.94252873563217,1.87,0.53475935828877,1.8728571428571428,-0.0028571428571426
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,mybookieag,Buffalo Sabres,-101.010101010101,1.99,0.5025125628140703,1.96,0.0300000000000002
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,mybookieag,Montréal Canadiens,-126.58227848101264,1.79,0.5586592178770949,1.8728571428571428,-0.0828571428571427
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,lowvig,Buffalo Sabres,-102.04081632653062,1.98,0.5050505050505051,1.96,0.0200000000000002
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,lowvig,Montréal Canadiens,-109.8901098901099,1.91,0.5235602094240838,1.8728571428571428,0.0371428571428571
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,betonlineag,Buffalo Sabres,-102.04081632653062,1.98,0.5050505050505051,1.96,0.0200000000000002
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,betonlineag,Montréal Canadiens,-109.8901098901099,1.91,0.5235602094240838,1.8728571428571428,0.0371428571428571
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,betmgm,Buffalo Sabres,-105.26315789473684,1.95,0.5128205128205129,1.96,-0.0099999999999997
f58f948e9704be1dfee923ac6fb6a1d7,icehockey_nhl,Montréal Canadiens,Buffalo Sabres,betmgm,Montréal Canadiens,-114.94252873563217,1.87,0.53475935828877,1.8728571428571428,-0.0028571428571426
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,betrivers,Florida Panthers,-142.85714285714286,1.7,0.5882352941176471,1.752857142857143,-0.0528571428571429
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,betrivers,Tampa Bay Lightning,118.0,2.18,0.4587155963302752,2.1214285714285714,0.0585714285714287
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,fanduel,Florida Panthers,-128.2051282051282,1.78,0.5617977528089888,1.752857142857143,0.0271428571428571
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,fanduel,Tampa Bay Lightning,106.0,2.06,0.4854368932038835,2.1214285714285714,-0.0614285714285713
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,draftkings,Florida Panthers,-135.13513513513513,1.74,0.5747126436781609,1.752857142857143,-0.0128571428571429
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,draftkings,Tampa Bay Lightning,114.0,2.14,0.4672897196261682,2.1214285714285714,0.0185714285714286
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,mybookieag,Florida Panthers,-140.84507042253523,1.71,0.5847953216374269,1.752857142857143,-0.0428571428571429
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,mybookieag,Tampa Bay Lightning,110.0,2.1,0.4761904761904761,2.1214285714285714,-0.0214285714285713
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,betmgm,Florida Panthers,-125.0,1.8,0.5555555555555556,1.752857142857143,0.0471428571428571
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,betmgm,Tampa Bay Lightning,105.0,2.05,0.4878048780487805,2.1214285714285714,-0.0714285714285716
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,lowvig,Florida Panthers,-129.87012987012986,1.77,0.5649717514124294,1.752857142857143,0.0171428571428571
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,lowvig,Tampa Bay Lightning,116.0,2.16,0.4629629629629629,2.1214285714285714,0.0385714285714287
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,betonlineag,Florida Panthers,-129.87012987012986,1.77,0.5649717514124294,1.752857142857143,0.0171428571428571
06e9549407b0ac1b3d7f2bf44b9515bd,icehockey_nhl,Florida Panthers,Tampa Bay Lightning,betonlineag,Tampa Bay Lightning,116.0,2.16,0.4629629629629629,2.1214285714285714,0.0385714285714287
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,betrivers,New York Islanders,110.0,2.1,0.4761904761904761,2.0940000000000003,0.0059999999999997
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,betrivers,New York Rangers,-133.33333333333334,1.75,0.5714285714285714,1.754,-0.004
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,draftkings,New York Islanders,105.0,2.05,0.4878048780487805,2.0940000000000003,-0.0440000000000004
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,draftkings,New York Rangers,-125.0,1.8,0.5555555555555556,1.754,0.046
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,fanduel,New York Islanders,116.0,2.16,0.4629629629629629,2.0940000000000003,0.0659999999999998
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,fanduel,New York Rangers,-140.84507042253523,1.71,0.5847953216374269,1.754,-0.044
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,mybookieag,New York Islanders,106.0,2.06,0.4854368932038835,2.0940000000000003,-0.0340000000000002
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,mybookieag,New York Rangers,-135.13513513513513,1.74,0.5747126436781609,1.754,-0.014
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,betmgm,New York Islanders,110.0,2.1,0.4761904761904761,2.0940000000000003,0.0059999999999997
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,betmgm,New York Rangers,-129.87012987012986,1.77,0.5649717514124294,1.754,0.016
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,betrivers,San Jose Sharks,285.0,3.85,0.2597402597402597,3.92,-0.0699999999999994
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,betrivers,Toronto Maple Leafs,-370.3703703703703,1.27,0.7874015748031495,1.262,0.008
